NODE,1.010526,999,1263.340000,3045833,327,417,0
NODE,1.010526,999,1271.430000,2920224,312,204,0
NODE,1.010526,999,1274.880000,3080163,362,41,0
NODE,1.010526,999,1281.590000,2898345,425,423,0
NODE,1.010526,999,1282.980000,2985172,325,425,0
NODE,1.010526,999,1286.130000,2902340,251,32,0
NODE,1.010526,999,1289.560000,2889337,45,44,0
NODE,1.010526,999,1290.970000,3018873,129,61,0
NODE,1.010526,999,1291.570000,2966411,311,335,0
NODE,1.010526,999,1298.090000,3166483,301,78,0
NODE,1.010526,999,1302.960000,3096826,201,395,0
NODE,1.010526,999,1308.060000,3422596,344,492,0
NODE,1.010526,999,1309.090000,2940782,412,250,0
NODE,1.010526,999,1310.550000,3334989,375,135,0
NODE,1.010526,999,1310.840000,2949613,324,443,0
NODE,1.010526,999,1311.920000,2815531,235,179,0
NODE,1.010526,999,1311.640000,3097156,310,381,0
NODE,1.010526,999,1311.550000,2834436,489,357,0
NODE,1.010526,999,1315.870000,2785908,224,107,0
NODE,1.010526,999,1317.630000,2996561,347,389,0
NODE,1.010526,999,1319.490000,2987021,326,402,0
NODE,1.010526,999,1322.220000,3433177,397,121,0
NODE,1.010526,999,1324.810000,2922308,152,352,0
NODE,1.010526,999,1327.540000,2660730,316,371,0
NODE,1.010526,999,1327.550000,2983869,283,77,0
NODE,1.010526,999,1329.250000,2708294,494,159,0
NODE,1.010526,999,1329.340000,2941262,472,426,0
NODE,1.010526,999,1330.960000,2927546,315,399,0
NODE,1.010526,999,1332.490000,2814414,485,141,0
NODE,1.010526,999,1332.550000,3171555,359,369,0
NODE,1.010526,999,1333.210000,2999153,58,115,0
NODE,1.010526,999,1333.420000,2770981,488,87,0
NODE,1.010526,999,1333.950000,2981199,155,370,0
NODE,1.010526,999,1335.990000,3233686,374,330,0
NODE,1.010526,999,1336.590000,3143125,376,168,0
NODE,1.010526,999,1336.380000,2937095,153,58,0
NODE,1.010526,999,1338.660000,3145143,377,456,0
NODE,1.010526,999,1339.420000,3292010,502,69,0
NODE,1.010526,999,1340.720000,3289684,361,23,0
NODE,1.010526,999,1342.140000,2958782,38,379,0
NODE,1.010526,999,1344.290000,2566188,295,42,0
NODE,1.010526,999,1346.660000,3487388,368,45,0
NODE,1.010526,999,1346.980000,2929113,313,353,0
NODE,1.010526,999,1349.070000,3036504,46,272,0
NODE,1.010526,999,1350.890000,3109622,360,405,0
NODE,1.010526,999,1351.210000,3000143,59,145,0
NODE,1.010526,999,1350.940000,3086710,323,257,0
NODE,1.010526,999,1352.680000,2726799,151,404,0
NODE,1.010526,999,1352.860000,3070316,385,409,0
NODE,1.010526,999,1353.300000,3100701,495,501,0
