NODE,0.758893,999,39513.100000,7046950584,30531,18,0
NODE,0.758893,999,39983.140000,7762869781,30569,22,0
NODE,0.758893,999,40328.700000,7393759332,30527,35,0
NODE,0.758893,999,40656.040000,7913985285,30637,74,0
NODE,0.758893,999,40838.030000,7224520251,30532,31,0
NODE,0.758893,999,42163.650000,7536788281,30502,3,0
NODE,0.758893,999,42371.010000,7856647738,30525,32,0
NODE,0.758893,999,42526.320000,7336922590,30529,39,0
NODE,0.758893,999,42614.370000,7951301430,30501,2,0
NODE,0.758893,999,42974.580000,8200648463,30732,42,0
NODE,0.758893,999,43158.210000,8303665194,30734,78,0
NODE,0.758893,999,43188.090000,7766221373,30520,26,0
NODE,0.758893,999,43411.290000,8434723823,30575,38,0
NODE,0.758893,999,43642.900000,8648115193,30639,73,0
NODE,0.758893,999,43877.540000,8403110250,30641,65,0
NODE,0.758893,999,44395.160000,8229660453,30500,1,0
NODE,0.758893,999,44493.520000,8273287741,30736,49,0
NODE,0.758893,999,44518.810000,8564462150,30578,6,0
NODE,0.758893,999,44814.960000,8942860660,30662,63,0
NODE,0.758893,999,44822.960000,8557345668,30505,7,0
NODE,0.758893,999,44918.460000,7985943076,30508,11,0
NODE,0.758893,999,44992.040000,8173428170,30616,57,0
NODE,0.758893,999,45026.240000,8849305063,30577,20,0
NODE,0.758893,999,45301.270000,8021335309,30626,60,0
NODE,0.758893,999,45347.090000,8017651436,30630,79,0
NODE,0.758893,999,45411.300000,8584244181,30526,33,0
NODE,0.758893,999,45436.650000,8211217541,30510,13,0
NODE,0.758893,999,45438.650000,8075865592,30506,8,0
NODE,0.758893,999,45453.280000,8539767125,30504,5,0
NODE,0.758893,999,45562.860000,8287622303,30570,9,0
NODE,0.758893,999,45738.610000,7990321062,30509,12,0
NODE,0.758893,999,45871.070000,8378413972,30619,68,0
NODE,0.758893,999,45956.940000,8849396368,30521,27,0
NODE,0.758893,999,45967.940000,8271411133,30517,23,0
NODE,0.758893,999,46128.160000,8192927854,30503,4,0
NODE,0.758893,999,46145.180000,7895702387,30516,21,0
NODE,0.758893,999,46330.570000,8671588314,30735,62,0
NODE,0.758893,999,46340.900000,8379028392,30513,16,0
NODE,0.758893,999,46374.270000,8315473770,30530,37,0
NODE,0.758893,999,46435.430000,8911735311,30659,52,0
NODE,0.758893,999,46498.800000,8466163933,30635,64,0
